acute basilar artery
acute infectious disease
acute phase response
allogeneic stem cell
also tested positive
analysed using descriptive
bone marrow cells
carbon dioxide removal
cell counting kit-8
circumferential resection margin
cohort study involving
corona virus disease-2019
covid-19 infected cases
covid-19 infection rates
covid-19 task force
cross-sectional web-based survey
cystic fibrosis transmembrane
disaster risk management
disease-modifying antirheumatic drugs
early postoperative complications
embryonated chicken eggs
empirical results show
endovascular stroke therapy
enhanced green fluorescent
essential health services
fibrosis transmembrane conductance
first four months
fluorescent antibody test
focus group interviews
following prisma guidelines
gastrointestinal stromal tumors
generally well tolerated
global health challenge
health care teams
health care use
health insurance portability
health professions education
hemagglutinating encephalomyelitis virus
highly contagious respiratory
home health care
host innate immunity
human respiratory system
human rights law
ill coronavirus disease
ill patients requiring
improved patient outcomes
in-hospital mortality rates
incision laparoscopic cholecystectomy
include fever cough
infectious disease pandemic
intracorporeal urinary diversion
ionization mass spectrometry
limited data available
limited data regarding
linear discriminant analysis
local health authorities
logistic regression revealed
longer operative times
lower respiratory tracts
many covid-19 patients
many viral infections
may also affect
may also occur
may negatively impact
median household income
mortality rates among
mucosal immune responses
nasal swab specimens
negative conversion time
negative test result
novel coronavirus called
nuclear factor kappa
open online courses
pandemic health care
plays important roles
positive attitude toward
posterior inferior cerebellar
pre-existing cardiovascular disease
previously healthy children
proportional assist ventilation
prospective cross-sectional study
prospective pilot study
public health clinical
public health decisions
quality improvement initiative
rankin scale 0-2
rapidly evolving pandemic
real time polymerase
relevant articles published
respiratory tract illnesses
retrospectively analyzed data
right ventricular failure
robotic partial nephrectomy
sars-cov-2 neutralizing antibodies
scale score 0-2
search terms included
severe mental health
significant positive relationship
significantly higher mean
significantly higher odds
significantly lower among
single photon emission
solid waste management
south east asia
state public health
summary background data
time polymerase chain
times per day
total sleep time
transient middle cerebral
transversus abdominis plane
tumor necrosis factor-a
two patients underwent
underlying mechanisms remain
using medline embase
using semi-structured interviews
using spss software
ventral mesh rectopexy
vessel sealing system
viral genome replication
viral rna polymerase
without covid-19 infection
without significant differences
worse mental health
acceptable safety profile
across different countries
adverse events including
adverse perinatal outcomes
air quality monitoring
ambient air pollution
anti-severe acute respiratory
anxiety disorder 7-item
appropriate infection control
attitude towards covid-19
behaviour change interventions
binomial logistic regression
blood glucose level
bone marrow-derived macrophages
cancer patients receiving
cardiometabolic risk factors
chest tube removal
chronic obstructive lung
clinical trial design
common adverse events
complex abdominal wall
coronavirus disease outbreak
could help clinicians
covid-19 patients receiving
crit care med
critical care capacity
critical care physicians
critically ill coronavirus
days post-symptom onset
death myocardial infarction
depressive symptoms anxiety
detect sars-cov-2 rna
diabetic foot ulcers
diagnostic test accuracy
different clinical types
diffusion tensor imaging
direct current stimulation
distress syndrome requiring
ebola virus infection
effective therapeutic strategies
exaggerated immune response
false positive rate
final infarct volume
findings provide important
